42402,800.745,318.293211982484,171.801082275731,1.8526845568507,0.841820684793326,43064.0,1,232.352971093249,0.703219065625155,0.9846275311164778,0.831012841016663,0.729996626839896,0.00750656129386548,0.00131493477582171,0.532895075197626,1.89442275979217,0.987286476240437,151.328011821013,0.367487939810692,False,False,False,True,4
68451,1002.041,384.893597654014,228.071205773758,1.68760276576,0.805528885931314,69370.0,1,295.219443933943,0.720233585858586,0.9867521983566383,0.856680098107019,0.767015730407966,0.00562290686263186,0.00120048775860503,0.588313130693266,3.4551545496271,0.992838866490882,31.5922102924098,0.510187560201622,False,True,False,False,0
34922,694.541,255.615578259697,175.066950411751,1.46010185051204,0.72865237105457,35279.0,1,210.865054907733,0.69366756713809,0.9898806655517447,0.909731423170275,0.824930375305613,0.00731961451977828,0.00209091873539869,0.68051012410186,3.71877184273961,0.993614091493302,50.9218364773276,0.437302293523875,True,False,False,False,3
73240,1042.358,404.769006143774,232.410642101049,1.74161132418276,0.818728444661516,74073.0,1,305.372009615163,0.709634912022324,0.9887543369378856,0.847079929536551,0.754435258085683,0.00552661122533825,0.00110440047392242,0.569172558642811,3.51814684432671,0.991277373546395,136.734829435258,0.138173644035901,False,True,False,False,2
73347,1082.968,363.797646335307,257.664828039984,1.41190262211051,0.705947522405988,74564.0,1,305.594994866883,0.81483086152308,0.9836784507268923,0.785888567592542,0.840013666787772,0.00495995264067115,0.00152336053496831,0.705622960390239,2.15385955819682,0.996270907996358,161.919745282603,0.418826713768467,False,True,False,False,0
28107,629.312,241.514602938168,148.636147144998,1.62487125492136,0.788188912131059,28471.0,1,189.174374279053,0.725454263886021,0.9872150609392013,0.891851057066759,0.783283379048864,0.00859268520077448,0.00199519022535078,0.613532851894206,1.03712455922915,0.996911894992816,148.637303146717,0.146345961469741,True,False,False,False,3
62128,937.54,354.188233335244,224.654245470723,1.57659265505135,0.773104028247197,62849.0,1,281.25402474508,0.73581732477438,0.9885280593167751,0.888214022890437,0.794080656199748,0.00570094375056729,0.00139825050761438,0.630564088550622,3.32465403474531,0.994142710548057,9.49662345406308,0.377791382851601,False,True,False,False,2
74640,1056.189,407.156637170486,235.086990368307,1.73194031933711,0.816470535694258,75626.0,1,308.276823032534,0.809281144963678,0.9869621558723191,0.840810670543711,0.757145518184079,0.00545493886884359,0.00110582670719728,0.573269335706238,0.914973682120932,0.992868276349235,145.375644379658,0.203921378410193,False,True,False,False,2
68897,1027.553,400.636293353807,220.582391872834,1.81626597641018,0.834782303732968,69754.0,0,296.179649729043,0.700229693471014,0.9877139662241592,0.819977079094363,0.739273137861934,0.00581500345956728,0.0010713945780419,0.54652477236423,1.05516983596573,0.992634349310471,154.934083923097,0.983701336287002,False,True,False,False,2
71054,1038.906,399.291262075437,231.623772374462,1.72387858975852,0.814554341938975,73328.0,1,300.780256352727,0.779990339861245,0.9689886537202705,0.82726735478966,0.753285345612952,0.00561954657127588,0.00111614113066779,0.567438811915225,3.02059734447743,0.978195618858667,160.895906089958,0.142843971896736,False,True,False,False,2
43209,779.043,287.448216203182,192.830699773352,1.49067662224449,0.741605453990573,43717.0,1,234.553634566727,0.768132688615516,0.988379806482604,0.894666591294902,0.81598570227666,0.00665250795443501,0.0018192624750472,0.665832666319935,3.40334161769148,0.992541190009842,39.681011062748,0.7991555988902,False,True,False,False,6
73410,1030.239,399.997340182972,234.490635770707,1.7058137049622,0.810144317648657,74089.0,1,305.726209179076,0.808979106056599,0.9908353466776445,0.869138755188333,0.764320605330093,0.00544881269831048,0.00114705413200369,0.58418598773216,2.68178481416591,0.9965124641204,13.5716409144222,0.0279936190219204,False,True,False,False,2
72924,1041.775,389.401217624935,238.910123836066,1.62990672547695,0.789669826324443,73829.0,0,304.712521174085,0.725467568643056,0.98774194422246,0.844369395877055,0.782515583881864,0.00533982252241971,0.0012350330135329,0.612330639017975,2.79681090125194,0.998041826750995,147.214186489751,0.995813549385173,False,True,False,False,0
47450,825.973,321.948167598788,188.445953518695,1.70843767980855,0.810795086714467,47802.0,0,245.795069921436,0.81607732526142,0.992636291368562,0.874005928941729,0.763461621026356,0.00678499826340966,0.00142193041534695,0.582873646780191,2.94775434184714,0.995803300726698,91.8452022471427,0.976163694491305,False,True,False,False,6
73343,1057.08,405.789280830644,232.136158735517,1.74806580345364,0.820211186241878,74096.0,1,305.586661897261,0.812322789296474,0.9898375080976031,0.824807919429635,0.753067358683626,0.00553276087466621,0.00109763250123689,0.567110446714733,3.64067597112773,0.991346378683343,89.1613187155161,0.453934657364889,False,True,False,False,2
56987,927.498,372.480804138157,195.352196410371,1.90671418587839,0.851433576326266,57644.0,1,269.366111335154,0.782100900307422,0.9886024564568732,0.832452947127778,0.723167766882408,0.00653624167157697,0.00110271709187073,0.522971619057689,3.71331331564158,0.997157404869085,108.867742302677,0.607313361348965,False,False,False,True,4
46924,820.238,305.006516432968,197.481313977295,1.54448291987785,0.762094435258889,47545.0,1,244.428910722837,0.69430634469697,0.986938689662425,0.876445911205719,0.801389142702321,0.00650001100573199,0.0016537416782868,0.642224558041161,3.77723637652095,0.991904860620675,19.265284018276,0.66637669611587,False,True,False,False,6
78476,1114.596,416.188782649657,242.249297354152,1.71801853378017,0.813141617937968,80209.0,1,316.099266865073,0.67796668740065,0.9783939458165543,0.793801220347746,0.759509338172533,0.00530338935024283,0.0010885935241518,0.576854434771279,2.10367150734415,0.991046610230342,69.0180539593957,0.679539143630311,False,True,False,False,0
67073,1006.501,384.277295751149,224.232555450164,1.71374444259301,0.812100511365004,68005.0,1,292.232777052851,0.732942127808375,0.9862951253584296,0.832011203261787,0.76047370033044,0.00572923972017279,0.00118198932479023,0.578320248894272,3.09177368538544,0.991093112581568,4.19051088471344,0.567954652906844,False,True,False,False,2
84390,1131.241,396.25974907127,271.692169892058,1.45848792487727,0.727939277054198,85574.0,1,327.793662507682,0.773588537799412,0.9861640217823171,0.82868709714671,0.827219174483267,0.00469557707158751,0.00135628546118998,0.684291562632778,1.07624700670496,0.998030981195304,126.363238458489,0.210572078205796,False,True,False,False,0
49198,832.071,320.0435313437,196.421320019678,1.62937267355518,0.789513545335405,49738.0,1,250.281519737036,0.803495018781643,0.9891431098958543,0.892969324981297,0.782023366278429,0.00650521426366316,0.00150079124283864,0.611560545405446,1.22358830769714,0.996460040908135,150.673596054105,0.705059335196402,False,True,False,False,6
31136,655.339,242.224518871464,163.999157575329,1.4769863604952,0.735933043190933,31546.0,1,199.106972416523,0.756205372322339,0.9870031065745261,0.91104673155939,0.821993468473679,0.00777956445501876,0.00219082915995287,0.675673262213389,2.59451210326905,0.997960192440473,54.5076929874539,0.672556715122772,True,False,False,False,3
26951,603.021,222.767164868657,154.52120537128,1.44166080204589,0.720317562310735,27300.0,1,185.243296694259,0.793960818971866,0.9872161172161172,0.931364917449686,0.831555659486345,0.00826563633515109,0.0024379306703482,0.69148481482377,1.9716205867183,0.996886552741387,71.3872154842148,0.71777643498885,True,False,False,False,3
63716,979.012,373.087467556007,218.678326199441,1.70610171588629,0.81021591922803,64479.0,0,284.825790321638,0.752255017709563,0.9881666899300547,0.835376660570863,0.763428994780911,0.00585547535243905,0.00122692077737575,0.582823830072192,1.88763907792215,0.994356736545584,71.0628488210114,0.967144493237774,False,True,False,False,2
77772,1069.897,421.940635312339,235.638706390923,1.79062532541807,0.829528676151486,78533.0,0,314.67822592792,0.802799454973368,0.9903098060687864,0.853786320152686,0.745787913256996,0.00542535405174534,0.00103530714238605,0.556199611560224,1.67091325261188,0.995945110447429,141.030747917226,0.927112111371086,False,True,False,False,2
44780,806.367,311.242022048523,183.886070871003,1.6925807407504,0.806807966676687,45261.0,0,238.779536001812,0.72571104448586,0.9893727491659486,0.865423055075401,0.767182832286656,0.0069504694517312,0.00148521526701469,0.588569498155376,1.71585262506401,0.996201397170918,1.29118335852601,0.970210301846576,False,True,False,False,6
46755,864.849,353.633506922219,171.294792249757,2.06447319429655,0.874854902569988,47547.0,1,243.988349955674,0.813696484510964,0.9833427976528487,0.785520186577643,0.689946922957555,0.00756354415404169,0.00105722600648325,0.476026756498598,2.16655030697693,0.982744478559285,43.4503635242384,0.57543690007245,False,False,False,True,4
41657,745.22,259.440135271225,205.098565705008,1.26495343533692,0.612406621194973,42101.0,1,230.302713216828,0.748082966687618,0.9894539322106364,0.942603071525653,0.887691154555035,0.0062280081443989,0.0023854839778923,0.787995585875251,2.55501625472528,0.996777723383227,92.9602733862648,0.861944227872687,True,False,False,False,3
54100,937.493,389.240572642927,177.53851365674,2.19242892500215,0.889920777321757,54802.0,0,262.454299584084,0.633437540248457,0.9871902485310755,0.773519135445426,0.674272719829875,0.00719483498415761,0.000917366668923513,0.454643700706778,0.842191029300224,0.996773999999562,34.1978192655636,0.987865942876848,False,False,False,True,4
166343,1555.367,584.185045904025,365.263542892943,1.59935218630688,0.780421996428927,168381.0,0,460.211348827776,0.783708910676511,0.9878964966356062,0.864069415252206,0.787783514923084,0.00351193044434707,0.000834359514806393,0.62060286638457,1.50613476757578,0.992562551180477,30.4654947079485,0.912569579365603,False,True,False,False,1
40167,754.25,276.623430700079,185.206942563529,1.49359104400308,0.74278743643355,40724.0,1,226.146441036284,0.735659340659341,0.986322561634417,0.887255341537875,0.817524533131382,0.00688683323873028,0.00189759054073287,0.668346362271684,3.71255493520253,0.998236140981024,50.4286610466951,0.259877715842442,False,True,False,False,6
54821,940.045,389.119555423067,180.079138381111,2.16082528448993,0.886469957451596,55488.0,1,264.197397946926,0.605409046735577,0.9879793829296425,0.779577919396965,0.678962016338859,0.00709800177711218,0.000930460159295106,0.46098941963093,2.22100317404535,0.996117593820852,133.941491355395,0.680230079378518,False,False,False,True,4
61453,964.166,369.296179357376,213.19880443614,1.73216815325994,0.816524236293465,62238.0,1,279.721986519848,0.802331805778596,0.9873871268356952,0.830709788341751,0.757446196726434,0.00600940848058478,0.00122016523054855,0.57372474093534,2.67998902050045,0.993787724985507,19.2815190631882,0.84376891212998,False,True,False,False,2
84099,1105.804,428.834216828918,251.069769843008,1.70802807959343,0.810693734090944,85023.0,1,327.228012970593,0.778305291798545,0.9891323524222857,0.864259938982051,0.763064140241261,0.00509915952423832,0.00106640590204658,0.582266882122134,1.59810904703379,0.994528184481924,174.170153127353,0.652367183218703,False,True,False,False,2
49227,807.687,289.38303616925,216.805271725922,1.33476014612356,0.662345788565709,49748.0,1,250.355273698554,0.753017300720481,0.9895272171745598,0.948259163323356,0.865134587751473,0.00587854299813619,0.00203134721516236,0.748457854923911,2.79290654990535,0.999011715805569,21.5424993071514,0.830371838990469,False,False,True,False,5
